Country,City,Center,Type,Level,Year,Registered,Present,Passed,ISO3
Brésil,Londrina,Londrina,DELF-DALF TP,C1,2023,1,0,,BRA
Brésil,Londrina,Londrina,DELF-DALF TP,B1,2023,11,11,8.0,BRA
Brésil,Maceio,Maceió,DELF-DALF TP,B1,2023,1,1,1.0,BRA
Brésil,Natal,Natal,DELF-DALF TP,A2,2023,1,1,1.0,BRA
Brésil,Manaus,Manaus,DELF-DALF TP,C1,2023,6,5,4.0,BRA
Brésil,Niteroi,Niterói,DELF SJ,B2,2023,2,2,1.0,BRA
Brésil,Niteroi,Niterói,DELF-DALF TP,B1,2023,8,8,6.0,BRA
Brésil,Niteroi,Niterói,DELF-DALF TP,B2,2023,32,32,26.0,BRA
Brésil,Nova Friburgo,Nova Friburgo,DELF-DALF TP,B2,2023,2,2,1.0,BRA
Brésil,Porto Alegre,Porto Alegre,DELF-DALF TP,B1,2023,34,29,20.0,BRA
Brésil,Recife,Recife,DELF-DALF TP,B2,2023,50,46,41.0,BRA
Brésil,Ribeirão Preto,Ribeirão Preto,DELF-DALF TP,C2,2023,1,1,1.0,BRA
Brésil,Ribeirão Preto,Ribeirão Preto,DELF Prim,A1,2023,3,3,3.0,BRA
Brésil,Rio de Janeiro,Rio De Janeiro,DELF-DALF TP,C2,2023,9,9,5.0,BRA
Brésil,Salvador,Salvador,DELF-DALF TP,B1,2023,21,21,11.0,BRA
Brésil,Santos,Santos,DELF-DALF TP,A2,2023,1,1,1.0,BRA
Brésil,Santos,Santos,DELF-DALF TP,C1,2023,3,3,3.0,BRA
Brésil,São Carlos,São Carlos,DELF-DALF TP,A2,2023,2,1,1.0,BRA
Brésil,São José dos Campos,São José Dos Campos,DELF-DALF TP,A2,2023,7,6,6.0,BRA
Brésil,São Paulo,São Paulo,DELF SJ,A1,2023,2,2,2.0,BRA
Brésil,São Paulo,São Paulo,DELF SJ,B2,2023,3,3,3.0,BRA
Brésil,São Paulo,São Paulo,DELF SJ,A2,2023,75,74,73.0,BRA
Brésil,São Paulo,São Paulo,DELF SJ,B2,2023,35,34,30.0,BRA
Brésil,São Paulo,São Paulo,DELF-DALF TP,C1,2023,82,77,69.0,BRA
Brésil,Viçosa - UFV,Viçosa,DELF-DALF TP,B2,2023,6,6,6.0,BRA
Brésil,Viçosa - UFV,Viçosa,DELF-DALF TP,C1,2023,2,2,2.0,BRA
Bulgarie,Bourgas - AF,Bourgas,DELF-DALF TP,A2,2023,1,1,1.0,BGR
Bulgarie,Bourgas - Lycée G.S. Rakovski,Bourgas,DELF SJ,B1,2023,16,15,14.0,BGR
Bulgarie,Sofia - IF,Sofia,DELF SJ,A2,2023,13,12,10.0,BGR
Bulgarie,Sofia - IF,Sofia,DELF Prim,A1,2023,65,63,62.0,BGR
Bulgarie,Sofia - IF,Sofia,DELF Prim,A2,2023,33,33,30.0,BGR
Bulgarie,Sofia - Lycée A. de Lamartine,Sofia,DELF SJ,B1,2023,116,115,108.0,BGR
Bulgarie,Varna - AF,Varna,DELF SJ,B1,2023,18,18,17.0,BGR
Bulgarie,Varna - AF,Varna,DELF SJ,B2,2023,20,20,18.0,BGR
Bulgarie,Varna - AF,Varna,DELF Prim,A1.1,2023,9,9,8.0,BGR
Bulgarie,Varna - AF,Varna,DELF-DALF TP,B1,2023,1,1,1.0,BGR
Bulgarie,Varna - AF,Varna,DELF-DALF TP,B2,2023,6,6,6.0,BGR
Bulgarie,Varna - Lycée F.J. Curie,Varna,DELF SJ,B1,2023,60,60,55.0,BGR
Burundi,Bujumbura,Bujumbura,DELF-DALF TP,C2,2023,1,1,,BDI
Burkina Faso,Ouagadougou - IF,Ouagadougou,DELF-DALF TP,B2,2023,35,35,26.0,BFA
Burkina Faso,Ouagadougou - IF,Ouagadougou,DELF-DALF TP,C1,2023,3,3,1.0,BFA
Burundi,Bujumbura,Bujumbura,DELF-DALF TP,C1,2023,5,5,3.0,BDI
Cambodge,Phnom Penh,Phnom Penh,DELF Prim,A1.1,2023,5,5,4.0,KHM
Cambodge,Phnom Penh,Phnom Penh,DELF-DALF TP,A1,2023,129,125,110.0,KHM
Cambodge,Phnom Penh,Phnom Penh,DELF-DALF TP,C2,2023,3,2,,KHM
Cameroun,Douala,Douala,DELF SJ,B2,2023,4,3,2.0,CMR
Cameroun,Douala,Douala,DELF Prim,A1,2023,6,5,5.0,CMR
Cameroun,Douala,Douala,DELF Prim,A2,2023,12,12,12.0,CMR
Cameroun,Douala,Douala,DELF-DALF TP,B1,2023,8,8,8.0,CMR
Cameroun,Yaoundé,Yaoundé,DELF-DALF TP,B1,2023,36,30,21.0,CMR
Canada,Burnaby,Burnaby,DELF-DALF TP,C1,2023,15,15,14.0,CAN
Canada,Calgary - AF,Calgary,DELF SJ,A2,2023,13,13,11.0,CAN
Canada,Calgary - AF,Calgary,DELF SJ,B2,2023,60,60,54.0,CAN
Canada,Calgary - AF,Calgary,DELF-DALF TP,A2,2023,6,5,5.0,CAN
Canada,Calgary - AF,Calgary,DELF-DALF TP,C2,2023,3,3,2.0,CAN
Canada,Dorval - LBPSB,Dorval,DELF-DALF TP,C1,2023,48,46,43.0,CAN
Canada,Edmonton - AF,Edmonton,DELF SJ,A2,2023,18,18,18.0,CAN
Canada,Edmonton - AF,Edmonton,DELF SJ,B1,2023,19,17,15.0,CAN
Canada,Edmonton - AF,Edmonton,DELF SJ,B2,2023,256,238,223.0,CAN
Canada,Edmonton - AF,Edmonton,DELF-DALF TP,B1,2023,18,17,14.0,CAN
Canada,Edmonton - AF,Edmonton,DELF-DALF TP,C2,2023,3,2,2.0,CAN
Canada,Grande Prairie,Grande Prairie,DELF Prim,A1,2023,20,19,19.0,CAN
Canada,Grande Prairie,Grande Prairie,DELF Prim,A1.1,2023,68,59,55.0,CAN
Canada,Grande Prairie,Grande Prairie,DELF-DALF TP,A1,2023,5,5,5.0,CAN
Canada,Grande Prairie,Grande Prairie,DELF-DALF TP,B1,2023,1,1,1.0,CAN
Canada,Halifax - AF,Halifax,DELF SJ,A2,2023,2,2,2.0,CAN
Canada,Halifax - AF,Halifax,DELF Prim,A1,2023,2,2,2.0,CAN
Canada,Halifax - AF,Halifax,DELF-DALF TP,B2,2023,11,11,10.0,CAN
Canada,Halifax - AF,Halifax,DELF-DALF TP,C1,2023,4,4,4.0,CAN
Canada,Kirkland - Kuper Academy,Kirkland,DELF-DALF TP,A2,2023,7,7,6.0,CAN
Canada,Kirkland - Kuper Academy,Kirkland,DELF-DALF TP,B1,2023,11,11,9.0,CAN
Canada,Kirkland - Kuper Academy,Kirkland,DELF-DALF TP,B2,2023,43,41,35.0,CAN
Canada,Lethbridge - University,Lethbridge,DELF SJ,A1,2023,1,1,1.0,CAN
Canada,Lethbridge - University,Lethbridge,DELF SJ,A2,2023,1,1,1.0,CAN
Canada,Lethbridge - University,Lethbridge,DELF-DALF TP,B2,2023,4,3,3.0,CAN
Canada,Moncton - AF,Moncton,DELF SJ,B2,2023,1,1,,CAN
Canada,Ottawa - AF,Ottawa,DELF SJ,B1,2023,17,17,17.0,CAN
Canada,Ottawa - AF,Ottawa,DELF-DALF TP,A1,2023,7,5,5.0,CAN
Canada,Ottawa-Carleton District School,Nepean,DELF SJ,B2,2023,1161,1144,1093.0,CAN
Canada,Saskatoon - Collège Matthieu,Gravelbourg,DELF-DALF TP,B2,2023,3,3,3.0,CAN
Canada,St John’s - MUN,St. John'S,DELF SJ,A2,2023,18,18,18.0,CAN
Canada,"Summerside, IPE",Summerside,DELF SJ,A2,2023,24,22,16.0,CAN
Canada,"Surrey, BC",Surrey,DELF SJ,A1,2023,83,83,79.0,CAN
Canada,Toronto - AF,North York,DELF Prim,A1,2023,27,27,27.0,CAN
Canada,Toronto - AF,North York,DELF Prim,A2,2023,17,17,17.0,CAN
Canada,Vancouver,Vancouver,DELF SJ,B1,2023,61,60,53.0,CAN
Canada,Vancouver,Vancouver,DELF Prim,A2,2023,6,5,5.0,CAN
Canada,Vancouver,Vancouver,DELF-DALF TP,B1,2023,33,32,31.0,CAN
Canada,"Victoria - University, Department of French",Victoria,DELF-DALF TP,B2,2023,48,48,42.0,CAN
Canada,Winnipeg - AF,Winnipeg,DELF-DALF TP,A1,2023,4,3,3.0,CAN
Canada,Yellowknife,Yellowknife,DELF SJ,B2,2023,7,7,6.0,CAN
Cabo Verde,Mindelo,Mindelo,DELF-DALF TP,B2,2023,8,8,5.0,CPV
Chili,Osorno,Osorno,DELF-DALF TP,A1,2023,1,1,1.0,CHL
République centrafricaine,Bangui - AF,Bangui,DELF-DALF TP,C1,2023,37,24,14.0,CAF
Chili,Concepcion,Concepción,DELF SJ,A2,2023,20,20,19.0,CHL
Chili,Concepcion,Concepción,DELF SJ,B1,2023,14,9,8.0,CHL
Chili,Concepcion,Concepción,DELF-DALF TP,C1,2023,3,3,2.0,CHL
Chili,Osorno,Osorno,DELF-DALF TP,B2,2023,2,2,1.0,CHL
Chili,Santiago - IF,Santiago,DELF Prim,A1,2023,24,24,24.0,CHL
Chili,Santiago - IF,Santiago,DELF-DALF TP,C1,2023,25,25,21.0,CHL
Chine,Beijing - AF,Pékin,DELF-DALF TP,A2,2023,189,155,110.0,CHN
Chine,Beijing - AF,Pékin,DELF-DALF TP,B1,2023,238,197,141.0,CHN
Chine,Beijing - AF,Pékin,DELF-DALF TP,B2,2023,554,462,151.0,CHN
Chine,Beijing - IF,Pékin,DELF Prim,A1,2023,209,209,188.0,CHN
Chine,Beijing - IF,Pékin,DELF SJ,A1,2023,154,154,140.0,CHN
Chine,Beijing - IF,Pékin,DELF SJ,B2,2023,38,38,23.0,CHN
Chine,Beijing - Lycée français international,Pékin,DELF Prim,A1.1,2023,5,5,5.0,CHN
Chine,Canton - AF,Canton (Guangzhou),DELF-DALF TP,A2,2023,86,71,51.0,CHN
Chine,Dalian - AF,Dalian,DELF-DALF TP,A2,2023,22,22,15.0,CHN
Chine,Jinan - AF,Jinan,DELF-DALF TP,A2,2023,47,41,33.0,CHN
Chine,Jinan - AF,Jinan,DELF-DALF TP,C2,2023,26,23,14.0,CHN
Chine,Nanjing - AF,Nankin,DELF-DALF TP,A2,2023,81,71,47.0,CHN
Chine,Nanjing - AF,Nankin,DELF-DALF TP,C1,2023,110,96,64.0,CHN
Chine,Xi'an - AF,Xi'An,DELF-DALF TP,A1,2023,33,27,24.0,CHN
Chine,Xi'an - AF,Xi'An,DELF-DALF TP,C2,2023,17,14,3.0,CHN
Hong Kong,Hong-Kong,Hong Kong,DELF SJ,B2,2023,34,34,34.0,HKG
Hong Kong,Hong-Kong,Hong Kong,DELF-DALF TP,B1,2023,64,64,62.0,HKG
Hong Kong,Hong-Kong,Hong Kong,DELF-DALF TP,B2,2023,47,46,34.0,HKG
Chypre,Limassol,Limassol,DELF SJ,A2,2023,84,83,79.0,CYP
Chypre,Limassol,Limassol,DELF Prim,A1.1,2023,53,48,48.0,CYP
Chypre,Limassol,Limassol,DELF SJ,A1,2023,175,141,121.0,CYP
Chypre,Limassol,Limassol,DELF SJ,B1,2023,4,4,2.0,CYP
Chypre,Nicosie - IF,Nicosie,DELF SJ,A1,2023,158,140,140.0,CYP
Chypre,Nicosie - IF,Nicosie,DELF SJ,B2,2023,89,86,62.0,CYP
Chypre,Nicosie 2,Nicosie 2,DELF SJ,A2,2023,66,66,52.0,CYP
Colombie,Armenia,Armenia,DELF-DALF TP,A1,2023,1,1,1.0,COL
Chypre,Nicosie 2,Nicosie 2,DELF-DALF TP,B2,2023,3,3,1.0,CYP
Chypre,Paphos,Paphos,DELF SJ,B2,2023,9,9,7.0,CYP
Chypre,Paphos,Paphos,DELF SJ,A2,2023,32,23,13.0,CYP
Colombie,Barranquilla,Barranquilla,DELF SJ,A1,2023,142,125,117.0,COL
Colombie,Bogota - Cedritos,Bogota,DELF SJ,A1,2023,339,317,314.0,COL
Colombie,Bogota - Cedritos,Bogota,DELF SJ,A2,2023,580,558,498.0,COL
Colombie,Bogota - Centro,Bogota,DELF-DALF TP,A1,2023,32,16,8.0,COL
Colombie,Bogota - Centro,Bogota,DELF-DALF TP,A2,2023,59,52,46.0,COL
Colombie,Bogota - Chico,Bogota,DELF-DALF TP,A1,2023,17,15,13.0,COL
Colombie,Bucaramanga,Bucaramanga,DELF-DALF TP,C1,2023,19,19,7.0,COL
Colombie,Cali,Cali,DELF Prim,A1,2023,44,42,38.0,COL
Colombie,Cartagena,Cartagena,DELF SJ,B1,2023,392,382,307.0,COL
Colombie,Manizales,Manizales,DELF Prim,A1,2023,28,28,26.0,COL
Colombie,Medellin,Medellín,DELF SJ,A2,2023,65,58,40.0,COL
Colombie,Medellin,Medellín,DELF-DALF TP,C2,2023,6,6,4.0,COL
Colombie,Pereira,Pereira,DELF-DALF TP,C1,2023,11,11,9.0,COL
Colombie,Santa Marta,Santa Marta,DELF SJ,A1,2023,5,5,5.0,COL
Colombie,Santa Marta,Santa Marta,DELF-DALF TP,B2,2023,10,10,9.0,COL
Comores,Moroni,Moroni,DELF SJ,B1,2023,93,86,78.0,COM
Comores,Moroni,Moroni,DELF Prim,A2,2023,14,8,8.0,COM
République du Congo,Brazzaville,Brazzaville,DELF-DALF TP,B1,2023,3,3,3.0,COG
République du Congo,Brazzaville,Brazzaville,DELF-DALF TP,B2,2023,111,110,88.0,COG
République démocratique du Congo,Kinshasa,Gombe/Kinshasa,DELF-DALF TP,A2,2023,6,6,5.0,COD
République démocratique du Congo,Kinshasa,Gombe/Kinshasa,DELF-DALF TP,C2,2023,14,12,7.0,COD
République démocratique du Congo,Lubumbashi,Lubumbashi,DELF-DALF TP,B1,2023,2,2,1.0,COD
République démocratique du Congo,Lubumbashi,Lubumbashi,DELF-DALF TP,B2,2023,58,58,42.0,COD
République de Corée,Daegu,Daegu,DELF-DALF TP,A1,2023,22,20,18.0,KOR
République de Corée,Daegu,Daegu,DELF-DALF TP,A2,2023,93,88,56.0,KOR
République de Corée,Daegu,Daegu,DELF-DALF TP,C1,2023,13,10,2.0,KOR
République de Corée,Séoul,Séoul,DELF SJ,A1,2023,12,12,11.0,KOR
République de Corée,Séoul,Séoul,DELF-DALF TP,A1,2023,199,149,146.0,KOR
République de Corée,Séoul,Séoul,DELF-DALF TP,A2,2023,739,582,484.0,KOR
République de Corée,Séoul,Séoul,DELF-DALF TP,B1,2023,1049,928,631.0,KOR
Costa Rica,San José,San Jose,DELF SJ,B2,2023,51,45,42.0,CRI
Costa Rica,San José,San Jose,DELF Prim,A1.1,2023,10,10,9.0,CRI
Côte d'Ivoire,Abidjan - IF,Abidjan,DELF-DALF TP,C1,2023,21,21,10.0,CIV
Croatie,Osijek,Osijek,DELF Prim,A2,2023,6,6,6.0,HRV
Croatie,Rijeka - AF,Rijeka,DELF-DALF TP,B2,2023,2,2,1.0,HRV
Croatie,Split,Split,DELF SJ,B1,2023,4,4,4.0,HRV
Croatie,Zagreb - AF,Zagreb,DELF SJ,A1,2023,3,3,3.0,HRV
Danemark,Copenhague,Frederiksberg,DELF SJ,B1,2023,1,1,1.0,DNK
Croatie,Zagreb - AF,Zagreb,DELF-DALF TP,C1,2023,3,3,2.0,HRV
Croatie,Zagreb - Ecole Française Internationale,Zagreb,DELF SJ,A1,2023,5,2,2.0,HRV
Equateur,Cuenca,Cuenca,DELF-DALF TP,B1,2023,1,1,1.0,ECU
Cuba,La Havane,La Havane,DELF-DALF TP,A1,2023,170,134,130.0,CUB
Cuba,La Havane,La Havane,DELF-DALF TP,A2,2023,337,267,251.0,CUB
Cuba,La Havane,La Havane,DELF-DALF TP,C1,2023,53,39,23.0,CUB
Cuba,Santiago de Cuba,Santiago De Cuba,DELF-DALF TP,B2,2023,21,15,10.0,CUB
Danemark,Copenhague,Frederiksberg,DELF SJ,A2,2023,242,226,222.0,DNK
Djibouti,Djibouti,Djibouti,DELF-DALF TP,B2,2023,66,65,50.0,DJI
République dominicaine,Saint-Domingue - AF,Santo Domingo,DELF SJ,A1,2023,7,7,7.0,DOM
République dominicaine,Saint-Domingue - AF,Santo Domingo,DELF SJ,B1,2023,13,13,12.0,DOM
Equateur,Loja,Loja,DELF-DALF TP,A2,2023,1,1,1.0,ECU
République dominicaine,Santiago de los Caballeros,Santiago De Los Caballeros,DELF SJ,A1,2023,5,5,5.0,DOM
Equateur,Portoviejo,Portoviejo,DELF-DALF TP,A2,2023,1,1,1.0,ECU
République dominicaine,Santiago de los Caballeros,Santiago De Los Caballeros,DELF-DALF TP,B1,2023,22,21,19.0,DOM
Dominique,Roseau,Roseau,DELF-DALF TP,A2,2023,3,3,3.0,DMA
Egypte,Alexandrie,Alexandrie,DELF SJ,B1,2023,459,455,273.0,EGY
Egypte,Alexandrie,Alexandrie,DELF Prim,A2,2023,257,255,248.0,EGY
Egypte,Alexandrie,Alexandrie,DELF-DALF TP,A1,2023,85,83,72.0,EGY
Egypte,Alexandrie,Alexandrie,DELF-DALF TP,B2,2023,83,79,29.0,EGY
Egypte,Héliopolis,Le Caire,DELF Prim,A2,2023,45,44,43.0,EGY
Egypte,Héliopolis,Le Caire,DELF-DALF TP,B2,2023,126,121,75.0,EGY
Egypte,Héliopolis,Le Caire,DELF-DALF TP,C1,2023,46,45,27.0,EGY
Espagne,Burgos,Burgos,DELF Prim,A1,2023,1,1,1.0,ESP
Egypte,Le Caire,Le Caire,DELF SJ,A1,2023,1101,1073,995.0,EGY
Egypte,Le Caire,Le Caire,DELF SJ,B2,2023,744,730,374.0,EGY
Egypte,Le Caire,Le Caire,DELF Prim,A1.1,2023,824,808,781.0,EGY
Egypte,Le Caire,Le Caire,DELF Prim,A2,2023,130,130,125.0,EGY
Egypte,Le Caire,Le Caire,DELF-DALF TP,B1,2023,192,183,124.0,EGY
Egypte,Le Caire,Le Caire,DELF-DALF TP,C2,2023,13,13,6.0,EGY
El Salvador,San Salvador,San Salvador,DELF SJ,A1,2023,118,109,105.0,SLV
Emirats arabes unis,Abu Dhabi - AF,Abu Dhabi,DELF Prim,A1,2023,77,77,74.0,ARE
Emirats arabes unis,Abu Dhabi - AF,Abu Dhabi,DELF-DALF TP,A2,2023,13,13,9.0,ARE
Emirats arabes unis,Abu Dhabi - AF,Abu Dhabi,DELF-DALF TP,B1,2023,19,18,12.0,ARE
Emirats arabes unis,Abu Dhabi - AF,Abu Dhabi,DELF-DALF TP,C1,2023,4,4,3.0,ARE
Equateur,Cuenca,Cuenca,DELF-DALF TP,C1,2023,6,6,5.0,ECU
Equateur,Guayaquil,Guayaquil,DELF-DALF TP,B1,2023,47,47,39.0,ECU
Equateur,Guayaquil,Guayaquil,DELF-DALF TP,B2,2023,40,40,27.0,ECU
Erythrée,Asmara,Asmara,DELF SJ,A2,2023,19,19,19.0,ERI
Erythrée,Asmara,Asmara,DELF Prim,A1.1,2023,20,20,20.0,ERI
Espagne,Barcelona,Barcelona,DELF SJ,A1,2023,126,124,124.0,ESP
Espagne,Barcelona,Barcelona,DELF-DALF TP,A1,2023,20,18,18.0,ESP
Espagne,Barcelona,Barcelona,DELF-DALF TP,A2,2023,32,30,30.0,ESP
Espagne,Barcelona,Barcelona,DELF-DALF TP,B1,2023,69,67,63.0,ESP
Espagne,Barcelona,Barcelona,DELF-DALF TP,C2,2023,32,32,20.0,ESP
Espagne,Bilbao - IF,Bilbao,DELF SJ,B1,2023,244,242,193.0,ESP
Espagne,Bilbao - IF,Bilbao,DELF Prim,A1.1,2023,2,2,2.0,ESP
Espagne,Bilbao - IF,Bilbao,DELF-DALF TP,C1,2023,111,111,72.0,ESP
Espagne,Burgos,Burgos,DELF SJ,B2,2023,23,22,19.0,ESP
Espagne,Burgos,Burgos,DELF SJ,B1,2023,16,16,16.0,ESP
Espagne,Burgos,Burgos,DELF-DALF TP,C1,2023,11,11,6.0,ESP
Espagne,Santiago de Compostela,Santiago De Compostela,DELF-DALF TP,A1,2023,1,1,1.0,ESP
Espagne,"Cádiz, UCA - CSLM",Cádiz,DELF SJ,B2,2023,5,5,5.0,ESP
Espagne,Cartagena,Cartagena,DELF Prim,A1,2023,42,42,41.0,ESP
Espagne,Cartagena,Cartagena,DELF SJ,B2,2023,229,228,211.0,ESP
Espagne,Gerona,Girona,DELF SJ,A1,2023,65,64,64.0,ESP
Espagne,Gerona,Girona,DELF SJ,A2,2023,83,82,81.0,ESP
Espagne,Gerona,Girona,DELF Prim,A1,2023,3,3,3.0,ESP
Espagne,Gerona,Girona,DELF Prim,A1.1,2023,8,8,8.0,ESP
Espagne,Gerona,Girona,DELF-DALF TP,C1,2023,26,26,23.0,ESP
Espagne,Gijon,Gijón,DELF SJ,A2,2023,10,10,10.0,ESP
Espagne,Gijon,Gijón,DELF-DALF TP,B1,2023,7,7,6.0,ESP
Espagne,Granollers,Granollers,DELF-DALF TP,B1,2023,24,24,23.0,ESP
Espagne,La Coruña,A Coruña,DELF SJ,B1,2023,235,229,202.0,ESP
Espagne,La Coruña,A Coruña,DELF-DALF TP,B1,2023,16,14,14.0,ESP
Espagne,La Rioja,Logroño,DELF SJ,B1,2023,10,8,7.0,ESP
Espagne,La Rioja,Logroño,DELF SJ,B2,2023,17,15,12.0,ESP
Espagne,La Rioja,Logroño,DELF-DALF TP,B1,2023,11,11,10.0,ESP
Espagne,Las Palmas de Gran Canaria,Las Palmas De Gran Canaria,DELF SJ,B1,2023,46,46,38.0,ESP
Espagne,Madrid - AF,Madrid,DELF-DALF TP,B2,2023,195,192,177.0,ESP
Espagne,Madrid - IF,Madrid,DELF SJ,A2,2023,47,47,46.0,ESP
Espagne,Madrid - IF,Madrid,DELF SJ,B2,2023,264,264,257.0,ESP
Espagne,Madrid - IF,Madrid,DELF-DALF TP,A2,2023,30,29,27.0,ESP
Espagne,Madrid - IF,Madrid,DELF-DALF TP,B2,2023,215,208,199.0,ESP
Espagne,Madrid - IF,Madrid,DELF-DALF TP,C1,2023,192,185,153.0,ESP
Espagne,Malaga,Málaga,DELF SJ,B1,2023,639,629,487.0,ESP
Espagne,Malaga,Málaga,DELF SJ,B2,2023,244,243,194.0,ESP
Espagne,Malaga,Málaga,DELF-DALF TP,B1,2023,358,353,284.0,ESP
Espagne,Malaga,Málaga,DELF-DALF TP,B2,2023,407,399,277.0,ESP
Espagne,Oviedo,Oviedo,DELF Prim,A1,2023,65,65,64.0,ESP
Espagne,Oviedo,Oviedo,DELF SJ,B2,2023,3,3,3.0,ESP
Espagne,Oviedo,Oviedo,DELF-DALF TP,B1,2023,8,8,8.0,ESP
Espagne,Oviedo,Oviedo,DELF-DALF TP,C2,2023,2,2,1.0,ESP
Espagne,Palma de Mallorca,Palma,DELF SJ,A2,2023,2,2,2.0,ESP
Espagne,Palma de Mallorca,Palma,DELF SJ,A2,2023,53,53,53.0,ESP
Espagne,Palma de Mallorca,Palma,DELF-DALF TP,B1,2023,15,15,14.0,ESP
Espagne,Palma de Mallorca,Palma,DELF-DALF TP,B2,2023,18,18,15.0,ESP
Espagne,Pamplona - UPNA,Pamplona,DELF SJ,A1,2023,4,2,2.0,ESP
Espagne,Pamplona - UPNA,Pamplona,DELF SJ,A2,2023,34,31,30.0,ESP
Espagne,Pamplona - UPNA,Pamplona,DELF Prim,A1,2023,127,123,122.0,ESP
Espagne,Pamplona - UPNA,Pamplona,DELF-DALF TP,C2,2023,8,8,2.0,ESP
Espagne,Salamanca - Université,Salamanca,DELF SJ,A2,2023,13,13,13.0,ESP
Espagne,San Sebastian,Donostia-San Sebastián,DELF Prim,A2,2023,3,3,3.0,ESP
Espagne,San Sebastian,Donostia-San Sebastián,DELF-DALF TP,C2,2023,5,5,1.0,ESP
Espagne,Santa Cruz de Tenerife,Santa Cruz De Tenerife,DELF-DALF TP,A1,2023,28,28,18.0,ESP
Espagne,Santander,Santander,DELF SJ,B2,2023,9,9,8.0,ESP
Espagne,Santander,Santander,DELF SJ,A2,2023,5,5,4.0,ESP
Espagne,Santander,Santander,DELF SJ,B1,2023,223,222,201.0,ESP
Espagne,Santiago de Compostela,Santiago De Compostela,DELF SJ,A2,2023,56,56,54.0,ESP
Espagne,Santiago de Compostela,Santiago De Compostela,DELF SJ,B1,2023,102,101,92.0,ESP
Espagne,Santiago de Compostela,Santiago De Compostela,DELF Prim,A1,2023,9,9,9.0,ESP
Espagne,Santiago de Compostela,Santiago De Compostela,DELF SJ,B2,2023,19,18,18.0,ESP
Espagne,Sevilla - IDI,Sevilla,DELF-DALF TP,B2,2023,276,272,176.0,ESP
Espagne,Sevilla - ILF,Sevilla,DELF SJ,B1,2023,559,554,464.0,ESP
Espagne,Sevilla - ILF,Sevilla,DELF Prim,A1,2023,136,134,131.0,ESP
Espagne,Sevilla - ILF,Sevilla,DELF Prim,A1.1,2023,98,98,98.0,ESP
Espagne,Sevilla - ILF,Sevilla,DELF-DALF TP,B1,2023,35,35,34.0,ESP
Espagne,Sevilla - ILF,Sevilla,DELF-DALF TP,B2,2023,35,35,26.0,ESP
Espagne,Valencia - IF,Valencia,DELF Prim,A2,2023,9,9,9.0,ESP
Espagne,Valladolid,Valladolid,DELF SJ,A2,2023,35,35,35.0,ESP
Espagne,Valladolid,Valladolid,DELF Prim,A1,2023,8,8,8.0,ESP
Espagne,Valladolid,Valladolid,DELF Prim,A1.1,2023,32,32,32.0,ESP
Espagne,Valladolid,Valladolid,DELF SJ,B1,2023,24,24,24.0,ESP
Espagne,Valladolid,Valladolid,DELF SJ,B2,2023,23,23,20.0,ESP
Espagne,Vigo,Vigo,DELF SJ,A1,2023,17,17,17.0,ESP
Espagne,Vigo,Vigo,DELF-DALF TP,B2,2023,37,33,24.0,ESP
Espagne,Vitoria,Vitoria-Gasteiz,DELF SJ,B1,2023,19,19,15.0,ESP
Espagne,Vitoria,Vitoria-Gasteiz,DELF-DALF TP,B2,2023,27,27,27.0,ESP
Espagne,Vitoria,Vitoria-Gasteiz,DELF-DALF TP,C2,2023,7,7,2.0,ESP
Espagne,Zaragoza,Saragosse,DELF SJ,B1,2023,137,137,115.0,ESP
Espagne,Zaragoza,Saragosse,DELF SJ,B2,2023,132,131,119.0,ESP
Espagne,Zaragoza,Saragosse,DELF Prim,A1,2023,33,33,33.0,ESP
Espagne,Zaragoza,Saragosse,DELF SJ,B1,2023,145,145,129.0,ESP
Estonie,Tallinn - IF,Tallinn,DELF SJ,B1,2023,2,2,1.0,EST
Estonie,Tallinn - IF,Tallinn,DELF-DALF TP,A2,2023,3,3,3.0,EST
Estonie,Tallinn - IF,Tallinn,DELF-DALF TP,B1,2023,7,7,5.0,EST
Eswatini,Mbabane,Mbabane,DELF SJ,A1,2023,97,97,84.0,SWZ
Eswatini,Mbabane,Mbabane,DELF Prim,A1.1,2023,7,7,6.0,SWZ
Eswatini,Mbabane,Mbabane,DELF-DALF TP,A1,2023,3,3,3.0,SWZ
Etat de Palestine,Gaza - antenne de l'IFJ,Gaza,DELF Prim,A1.1,2023,17,17,17.0,PSE
Etat de Palestine,Gaza - antenne de l'IFJ,Gaza,DELF SJ,A1,2023,46,46,45.0,PSE
Etat de Palestine,Gaza - antenne de l'IFJ,Gaza,DELF SJ,A2,2023,33,33,30.0,PSE
Etat de Palestine,Ramallah - antenne de l'IFJ,Ramallah,DELF Prim,A1,2023,8,8,7.0,PSE
Etat de Palestine,Ramallah - antenne de l'IFJ,Ramallah,DELF-DALF TP,A1,2023,8,6,6.0,PSE
Etat de Palestine,Ramallah - antenne de l'IFJ,Ramallah,DELF-DALF TP,A2,2023,12,10,7.0,PSE
Etat de Palestine,Ramallah - antenne de l'IFJ,Ramallah,DELF-DALF TP,B2,2023,16,12,6.0,PSE
Etats-Unis d'Amérique,Atlanta - AF,Atlanta,DELF SJ,B2,2023,3,3,3.0,USA
Etats-Unis d'Amérique,Atlanta - Woodward Academy,College Park,DELF-DALF TP,B1,2023,24,24,17.0,USA
